Project Name,Package Name,Type Name,Method Name,LOC,CC,PC,Line no,IsTest
myrobotlab,SimpleOpenNI,SimpleOpenNI,getLibraryPathLinux,12,3,0,103,0
myrobotlab,SimpleOpenNI,SimpleOpenNI,getLibraryPathMac,4,1,0,124,0
myrobotlab,SimpleOpenNI,SimpleOpenNI,getLibraryPathWin,4,1,0,131,0
myrobotlab,SimpleOpenNI,SimpleOpenNI,start,8,2,0,154,0
myrobotlab,SimpleOpenNI,SimpleOpenNI,deviceCount,4,1,0,167,0
myrobotlab,SimpleOpenNI,SimpleOpenNI,deviceNames,4,1,1,172,0
myrobotlab,SimpleOpenNI,SimpleOpenNI,SimpleOpenNI,3,1,1,243,0
myrobotlab,SimpleOpenNI,SimpleOpenNI,SimpleOpenNI,15,4,3,254,0
myrobotlab,SimpleOpenNI,SimpleOpenNI,SimpleOpenNI,14,4,2,295,0
myrobotlab,SimpleOpenNI,SimpleOpenNI,initEnv,11,2,3,329,0
myrobotlab,SimpleOpenNI,SimpleOpenNI,initVars,9,1,0,349,0
myrobotlab,SimpleOpenNI,SimpleOpenNI,setupCallbackFunc,21,1,0,363,0
myrobotlab,SimpleOpenNI,SimpleOpenNI,getMethodRef,9,1,2,394,0
myrobotlab,SimpleOpenNI,SimpleOpenNI,getMethodRef,9,1,3,404,0
myrobotlab,SimpleOpenNI,SimpleOpenNI,dispose,3,1,0,414,0
myrobotlab,SimpleOpenNI,SimpleOpenNI,finalize,3,1,0,421,0
myrobotlab,SimpleOpenNI,SimpleOpenNI,setupDepth,7,2,0,425,0
myrobotlab,SimpleOpenNI,SimpleOpenNI,enableDepth,7,2,0,435,0
myrobotlab,SimpleOpenNI,SimpleOpenNI,depthImage,4,1,0,446,0
myrobotlab,SimpleOpenNI,SimpleOpenNI,depthMap,4,1,0,468,0
myrobotlab,SimpleOpenNI,SimpleOpenNI,depthMapRealWorld,4,1,0,473,0
myrobotlab,SimpleOpenNI,SimpleOpenNI,setupRGB,3,1,0,478,0
myrobotlab,SimpleOpenNI,SimpleOpenNI,enableRGB,7,2,0,482,0
myrobotlab,SimpleOpenNI,SimpleOpenNI,enableRGB,7,2,3,493,0
myrobotlab,SimpleOpenNI,SimpleOpenNI,rgbImage,4,1,0,513,0
myrobotlab,SimpleOpenNI,SimpleOpenNI,setupIR,3,1,0,518,0
myrobotlab,SimpleOpenNI,SimpleOpenNI,enableIR,7,2,0,522,0
myrobotlab,SimpleOpenNI,SimpleOpenNI,enableIR,7,2,3,534,0
myrobotlab,SimpleOpenNI,SimpleOpenNI,irImage,4,1,0,555,0
myrobotlab,SimpleOpenNI,SimpleOpenNI,setupUserCB,6,1,1,624,0
myrobotlab,SimpleOpenNI,SimpleOpenNI,setupUser,4,1,0,631,0
myrobotlab,SimpleOpenNI,SimpleOpenNI,enableUser,3,1,0,636,0
myrobotlab,SimpleOpenNI,SimpleOpenNI,enableUser,12,2,1,643,0
myrobotlab,SimpleOpenNI,SimpleOpenNI,userImage,4,1,0,671,0
myrobotlab,SimpleOpenNI,SimpleOpenNI,userMap,4,1,0,676,0
myrobotlab,SimpleOpenNI,SimpleOpenNI,getCoM,7,1,2,681,0
