Project Name,Package Name,Type Name,Method Name,Implementation Smell,Cause of the Smell,Method start line no
YasuOza_HBFav-Android,com.hbfav.android.test.util.gson,HBFavGsonTest,testDeseializeISOTime,Magic Number,The method contains a magic number: 1000l,19
YasuOza_HBFav-Android,com.hbfav.android.test.util.gson,HBFavGsonTest,testDeseializeISOTime,Magic Number,The method contains a magic number: 1385550687,19
YasuOza_HBFav-Android,com.hbfav.android.test.util.gson,HBFavGsonTest,testDeserializeCategories,Magic Number,The method contains a magic number: 1000l,25
YasuOza_HBFav-Android,com.hbfav.android.test.util.gson,HBFavGsonTest,testDeserializeCategories,Magic Number,The method contains a magic number: 1385550687,25
YasuOza_HBFav-Android,com.hbfav.android.test.util.gson,HBFavGsonTest,testDeserializeNullCategories,Magic Number,The method contains a magic number: 1000l,32
YasuOza_HBFav-Android,com.hbfav.android.test.util.gson,HBFavGsonTest,testDeserializeNullCategories,Magic Number,The method contains a magic number: 1385550687,32
YasuOza_HBFav-Android,com.hbfav.android.util,HBFavUtils,usersToString,Missing default,The following switch statement is missing a default case: !org.eclipse.jdt.core.dom.SwitchStatement@c9cd06e,9
YasuOza_HBFav-Android,com.hbfav.android.util.volley,BitmapLruCache,getDefaultLruCacheSize,Magic Number,The method contains a magic number: 1024,9
YasuOza_HBFav-Android,com.hbfav.android.util.volley,BitmapLruCache,getDefaultLruCacheSize,Magic Number,The method contains a magic number: 8,9
YasuOza_HBFav-Android,com.hbfav.android.util.volley,BitmapLruCache,sizeOf,Magic Number,The method contains a magic number: 1024,24
YasuOza_HBFav-Android,com.hbfav.android.model,Entry,fetchLatestDetail,Long Statement,The length of the statement "MainActivity.getRequestQueue().add(new HBFavAPIStringRequest(Request.Method.GET`HatenaApi.entryDetialUrl(link)`new Response.Listener<String>(){" is 143.,128
YasuOza_HBFav-Android,com.hbfav.android.core,HatenaApiManager,getService,Long Statement,The length of the statement "mService=new ServiceBuilder().provider(HatenaApi.class).apiKey(Constants.HATENA_API_KEY).apiSecret(Constants.HATENA_API_KEY_SECRET).callback(HatenaApi.CALLBACK_URL).build();" is 173.,16
YasuOza_HBFav-Android,com.hbfav.android.core,TimelineFeedManager,fetchFeed,Long Statement,The length of the statement "MainActivity.getRequestQueue().add(new HBFavAPIStringRequest(Request.Method.GET`endpoint`TAG`new Response.Listener<String>(){" is 125.,49
YasuOza_HBFav-Android,com.hbfav.android.core,TimelineFeedManager,fetchFeed,Long Statement,The length of the statement "MainActivity.getRequestQueue().add(new HBFavAPIStringRequest(Request.Method.GET`endpoint`new Response.Listener<String>(){" is 121.,83
YasuOza_HBFav-Android,com.hbfav.android.core,TimelineFeedManager,getAppendUrlFrom,Magic Number,The method contains a magic number: 1000l,158
YasuOza_HBFav-Android,com.hbfav.android.core,BaseListFeedManager,replaceFeed,Long Statement,The length of the statement "MainActivity.getRequestQueue().add(new HBFavAPIStringRequest(Request.Method.GET`endpoint`getRequestTag()`new Response.Listener<String>(){" is 137.,46
YasuOza_HBFav-Android,com.hbfav.android.core,FetchBookmarkStatusTask,doInBackground,Magic Number,The method contains a magic number: 200,15
YasuOza_HBFav-Android,com.hbfav.android.core,UserInfoManager,getUserName,Long Statement,The length of the statement "return PreferenceManager.getDefaultSharedPreferences(MainActivity.getContextOfApplication()).getString(Constants.getPrefUserName()`"");" is 135.,45
YasuOza_HBFav-Android,com.hbfav.android.core,UserInfoManager,getAccessToken,Long Statement,The length of the statement "String token=PreferenceManager.getDefaultSharedPreferences(MainActivity.getContextOfApplication()).getString(ACCESS_TOKEN`"");" is 126.,56
YasuOza_HBFav-Android,com.hbfav.android.core,UserInfoManager,getAccessToken,Long Statement,The length of the statement "String secret=PreferenceManager.getDefaultSharedPreferences(MainActivity.getContextOfApplication()).getString(ACCESS_TOKEN_SECRET`"");" is 134.,56
YasuOza_HBFav-Android,com.hbfav.android.core,UserInfoManager,isAuthenticated,Long Statement,The length of the statement "String token=PreferenceManager.getDefaultSharedPreferences(MainActivity.getContextOfApplication()).getString(ACCESS_TOKEN`"");" is 126.,69
YasuOza_HBFav-Android,com.hbfav.android.core,UserInfoManager,isAuthenticated,Long Statement,The length of the statement "String secret=PreferenceManager.getDefaultSharedPreferences(MainActivity.getContextOfApplication()).getString(ACCESS_TOKEN_SECRET`"");" is 134.,69
YasuOza_HBFav-Android,com.hbfav.android.core,UserInfoManager,isPostTwitter,Long Statement,The length of the statement "return PreferenceManager.getDefaultSharedPreferences(MainActivity.getContextOfApplication()).getBoolean("post_twitter"`false);" is 126.,76
YasuOza_HBFav-Android,com.hbfav.android.core,UserInfoManager,isPostFacebook,Long Statement,The length of the statement "return PreferenceManager.getDefaultSharedPreferences(MainActivity.getContextOfApplication()).getBoolean("post_facebook"`false);" is 127.,87
YasuOza_HBFav-Android,com.hbfav.android.core,UserInfoManager,isPostMixi,Long Statement,The length of the statement "return PreferenceManager.getDefaultSharedPreferences(MainActivity.getContextOfApplication()).getBoolean("post_mixi"`false);" is 123.,98
YasuOza_HBFav-Android,com.hbfav.android.core,UserInfoManager,isPostEvernote,Long Statement,The length of the statement "return PreferenceManager.getDefaultSharedPreferences(MainActivity.getContextOfApplication()).getBoolean("post_evernote"`false);" is 127.,109
YasuOza_HBFav-Android,com.hbfav.android.core,UserInfoManager,isPostPrivate,Long Statement,The length of the statement "return PreferenceManager.getDefaultSharedPreferences(MainActivity.getContextOfApplication()).getBoolean("post_private"`false);" is 126.,150
YasuOza_HBFav-Android,com.hbfav.android.core,HBFavAPIStringRequest,HBFavAPIStringRequest,Long Parameter List,The method has 5 parameters. ,22
YasuOza_HBFav-Android,com.hbfav.android.ui,BookmarkCommentListActivity,onOptionsItemSelected,Missing default,The following switch statement is missing a default case: !org.eclipse.jdt.core.dom.SwitchStatement@2324e26c,72
YasuOza_HBFav-Android,com.hbfav.android.ui,BookmarkCommentListActivity,fetchComments,Long Statement,The length of the statement "MainActivity.getRequestQueue().add(new HBFavAPIStringRequest(Request.Method.GET`HatenaApi.entryDetialUrl(mEntry.getLink())`new Response.Listener<String>(){" is 155.,86
YasuOza_HBFav-Android,com.hbfav.android.ui,EntryListAdapter,getView,Long Statement,The length of the statement "ImageLoader.ImageListener thumbImageListener=ImageLoader.getImageListener(thumbImageView`android.R.drawable.screen_background_light_transparent`android.R.drawable.screen_background_dark_transparent);" is 199.,44
YasuOza_HBFav-Android,com.hbfav.android.ui,EntryListAdapter,getView,Long Statement,The length of the statement "ImageLoader.ImageListener faviconImageListener=ImageLoader.getImageListener(faviconImageView`android.R.drawable.screen_background_light_transparent`android.R.drawable.screen_background_light_transparent);" is 204.,44
YasuOza_HBFav-Android,com.hbfav.android.ui,BaseEntryListFragment,newInstance,Magic Number,The method contains a magic number: 2,33
YasuOza_HBFav-Android,com.hbfav.android.ui,BaseEntryListFragment,newInstance,Missing default,The following switch statement is missing a default case: !org.eclipse.jdt.core.dom.SwitchStatement@716205f9,33
YasuOza_HBFav-Android,com.hbfav.android.ui,EntryContentWebViewActivity,onProgressChanged,Magic Number,The method contains a magic number: 100,170
YasuOza_HBFav-Android,com.hbfav.android.ui,FlowLayout,onMeasure,Complex Method,Cyclomatic complexity of the method is 9,40
YasuOza_HBFav-Android,com.hbfav.android.ui,FlowLayout,onMeasure,Long Statement,The length of the statement "child.measure(MeasureSpec.makeMeasureSpec(sizeWidth`modeWidth == MeasureSpec.EXACTLY ? MeasureSpec.AT_MOST : modeWidth)`MeasureSpec.makeMeasureSpec(sizeHeight`modeHeight == MeasureSpec.EXACTLY ? MeasureSpec.AT_MOST : modeHeight));" is 230.,40
YasuOza_HBFav-Android,com.hbfav.android.ui,FlowLayout,onMeasure,Long Statement,The length of the statement "this.setMeasuredDimension(resolveSize(controlMaxLength`widthMeasureSpec)`resolveSize(controlMaxThickness`heightMeasureSpec));" is 125.,40
YasuOza_HBFav-Android,com.hbfav.android.ui,FlowLayout,onMeasure,Long Statement,The length of the statement "this.setMeasuredDimension(resolveSize(controlMaxThickness`widthMeasureSpec)`resolveSize(controlMaxLength`heightMeasureSpec));" is 125.,40
YasuOza_HBFav-Android,com.hbfav.android.ui,FlowLayout,onLayout,Long Parameter List,The method has 5 parameters. ,173
YasuOza_HBFav-Android,com.hbfav.android.ui,FlowLayout,drawDebugInfo,Complex Method,Cyclomatic complexity of the method is 8,222
YasuOza_HBFav-Android,com.hbfav.android.ui,FlowLayout,drawDebugInfo,Magic Number,The method contains a magic number: 0xffffff00,222
YasuOza_HBFav-Android,com.hbfav.android.ui,FlowLayout,drawDebugInfo,Magic Number,The method contains a magic number: 0xff00ff00,222
YasuOza_HBFav-Android,com.hbfav.android.ui,FlowLayout,drawDebugInfo,Magic Number,The method contains a magic number: 0xffff0000,222
YasuOza_HBFav-Android,com.hbfav.android.ui,FlowLayout,drawDebugInfo,Magic Number,The method contains a magic number: 2.0f,222
YasuOza_HBFav-Android,com.hbfav.android.ui,FlowLayout,drawDebugInfo,Magic Number,The method contains a magic number: 4.0f,222
YasuOza_HBFav-Android,com.hbfav.android.ui,FlowLayout,drawDebugInfo,Magic Number,The method contains a magic number: 4.0f,222
YasuOza_HBFav-Android,com.hbfav.android.ui,FlowLayout,drawDebugInfo,Magic Number,The method contains a magic number: 4.0f,222
YasuOza_HBFav-Android,com.hbfav.android.ui,FlowLayout,drawDebugInfo,Magic Number,The method contains a magic number: 4.0f,222
YasuOza_HBFav-Android,com.hbfav.android.ui,FlowLayout,drawDebugInfo,Magic Number,The method contains a magic number: 2.0f,222
YasuOza_HBFav-Android,com.hbfav.android.ui,FlowLayout,drawDebugInfo,Magic Number,The method contains a magic number: 4.0f,222
YasuOza_HBFav-Android,com.hbfav.android.ui,FlowLayout,drawDebugInfo,Magic Number,The method contains a magic number: 4.0f,222
YasuOza_HBFav-Android,com.hbfav.android.ui,FlowLayout,drawDebugInfo,Magic Number,The method contains a magic number: 4.0f,222
YasuOza_HBFav-Android,com.hbfav.android.ui,FlowLayout,drawDebugInfo,Magic Number,The method contains a magic number: 4.0f,222
YasuOza_HBFav-Android,com.hbfav.android.ui,FlowLayout,drawDebugInfo,Magic Number,The method contains a magic number: 2.0f,222
YasuOza_HBFav-Android,com.hbfav.android.ui,FlowLayout,drawDebugInfo,Magic Number,The method contains a magic number: 4.0f,222
YasuOza_HBFav-Android,com.hbfav.android.ui,FlowLayout,drawDebugInfo,Magic Number,The method contains a magic number: 4.0f,222
YasuOza_HBFav-Android,com.hbfav.android.ui,FlowLayout,drawDebugInfo,Magic Number,The method contains a magic number: 4.0f,222
YasuOza_HBFav-Android,com.hbfav.android.ui,FlowLayout,drawDebugInfo,Magic Number,The method contains a magic number: 4.0f,222
YasuOza_HBFav-Android,com.hbfav.android.ui,FlowLayout,drawDebugInfo,Magic Number,The method contains a magic number: 2.0f,222
YasuOza_HBFav-Android,com.hbfav.android.ui,FlowLayout,drawDebugInfo,Magic Number,The method contains a magic number: 4.0f,222
YasuOza_HBFav-Android,com.hbfav.android.ui,FlowLayout,drawDebugInfo,Magic Number,The method contains a magic number: 4.0f,222
YasuOza_HBFav-Android,com.hbfav.android.ui,FlowLayout,drawDebugInfo,Magic Number,The method contains a magic number: 4.0f,222
YasuOza_HBFav-Android,com.hbfav.android.ui,FlowLayout,drawDebugInfo,Magic Number,The method contains a magic number: 4.0f,222
YasuOza_HBFav-Android,com.hbfav.android.ui,FlowLayout,drawDebugInfo,Magic Number,The method contains a magic number: 2.0f,222
YasuOza_HBFav-Android,com.hbfav.android.ui,FlowLayout,drawDebugInfo,Magic Number,The method contains a magic number: 6.0f,222
YasuOza_HBFav-Android,com.hbfav.android.ui,FlowLayout,drawDebugInfo,Magic Number,The method contains a magic number: 6.0f,222
YasuOza_HBFav-Android,com.hbfav.android.ui,FlowLayout,drawDebugInfo,Magic Number,The method contains a magic number: 2.0f,222
YasuOza_HBFav-Android,com.hbfav.android.ui,FlowLayout,drawDebugInfo,Magic Number,The method contains a magic number: 6.0f,222
YasuOza_HBFav-Android,com.hbfav.android.ui,FlowLayout,drawDebugInfo,Magic Number,The method contains a magic number: 6.0f,222
YasuOza_HBFav-Android,com.hbfav.android.ui,FlowLayout,createPaint,Magic Number,The method contains a magic number: 2.0f,274
YasuOza_HBFav-Android,com.hbfav.android.ui,MainActivity,onNavigationDrawerItemSelected,Magic Number,The method contains a magic number: 2,91
YasuOza_HBFav-Android,com.hbfav.android.ui,MainActivity,onNavigationDrawerItemSelected,Magic Number,The method contains a magic number: 3,91
YasuOza_HBFav-Android,com.hbfav.android.ui,MainActivity,onNavigationDrawerItemSelected,Magic Number,The method contains a magic number: 4,91
YasuOza_HBFav-Android,com.hbfav.android.ui,MainActivity,restoreActionBar,Magic Number,The method contains a magic number: 2,129
YasuOza_HBFav-Android,com.hbfav.android.ui,MainActivity,restoreActionBar,Magic Number,The method contains a magic number: 3,129
YasuOza_HBFav-Android,com.hbfav.android.ui,MainActivity,restoreActionBar,Missing default,The following switch statement is missing a default case: !org.eclipse.jdt.core.dom.SwitchStatement@234ad505,129
YasuOza_HBFav-Android,com.hbfav.android.ui,MainActivity,restoreActionBar,Long Statement,The length of the statement "SubTitledSpinnerAdapter adapter=new SubTitledSpinnerAdapter(actionBar.getThemedContext()`R.layout.subtitled_spinner_item`android.R.id.text1`mTitle`getResources().getStringArray(R.array.entry_category_list));" is 207.,146
YasuOza_HBFav-Android,com.hbfav.android.ui,MainActivity,hasCrashlyticsApiKey,Long Statement,The length of the statement "ApplicationInfo ai=appContext.getPackageManager().getApplicationInfo(appContext.getPackageName()`PackageManager.GET_META_DATA);" is 127.,176
YasuOza_HBFav-Android,com.hbfav.android.ui,BookmarkEntryActivity,onOptionsItemSelected,Complex Method,Cyclomatic complexity of the method is 10,142
YasuOza_HBFav-Android,com.hbfav.android.ui,BookmarkEntryActivity,onOptionsItemSelected,Magic Number,The method contains a magic number: 200,142
YasuOza_HBFav-Android,com.hbfav.android.ui,BookmarkEntryActivity,onOptionsItemSelected,Magic Number,The method contains a magic number: 204,142
YasuOza_HBFav-Android,com.hbfav.android.ui,BookmarkEntryActivity,onOptionsItemSelected,Missing default,The following switch statement is missing a default case: !org.eclipse.jdt.core.dom.SwitchStatement@283eb984,142
YasuOza_HBFav-Android,com.hbfav.android.ui,BookmarkEntryActivity,onOptionsItemSelected,Missing default,The following switch statement is missing a default case: !org.eclipse.jdt.core.dom.SwitchStatement@4913465d,142
