Project Name,Package Name,Type Name,Method Name,Implementation Smell,Cause of the Smell,Method start line no
openscore_score-actions,io.cloudslang.content.office365.entities,Office365CommonInputs,Office365CommonInputs,Long Parameter List,The method has 17 parameters. ,42
openscore_score-actions,io.cloudslang.content.office365.entities,AuthorizationTokenInputs,AuthorizationTokenInputs,Long Parameter List,The method has 12 parameters. ,36
openscore_score-actions,io.cloudslang.content.office365.entities,CreateMessageInputs,CreateMessageInputs,Long Parameter List,The method has 19 parameters. ,45
openscore_score-actions,io.cloudslang.content.office365.entities,AddAttachmentInputs,AddAttachmentInputs,Long Parameter List,The method has 5 parameters. ,30
openscore_score-actions,io.cloudslang.content.office365.entities,CreateUserInputs,CreateUserInputs,Long Parameter List,The method has 9 parameters. ,36
openscore_score-actions,io.cloudslang.content.office365.entities,GetMessageInputs,GetMessageInputs,Long Parameter List,The method has 5 parameters. ,29
openscore_score-actions,io.cloudslang.content.office365.entities,ListMessagesInputs,ListMessagesInputs,Long Parameter List,The method has 5 parameters. ,31
openscore_score-actions,io.cloudslang.content.office365.utils,PopulateUpdateUserBody,populateUpdateUserBody,Long Statement,The length of the statement "updateUserBody.add(PASSWORD_PROFILE_BODY`updatePasswordProfile(createUserInputs.getForceChangePassword()`createUserInputs.getAssignedPassword()));" is 146.,27
openscore_score-actions,io.cloudslang.content.office365.utils,PopulateUpdateUserBody,populateUpdateUserBody,Long Statement,The length of the statement "if (!isEmpty(createUserInputs.getMailNickname())) updateUserBody.addProperty(MAIL_NICKNAME_BODY`createUserInputs.getMailNickname());" is 132.,27
openscore_score-actions,io.cloudslang.content.office365.utils,PopulateUpdateUserBody,populateUpdateUserBody,Long Statement,The length of the statement "if (!isEmpty(createUserInputs.getDisplayName())) updateUserBody.addProperty(DISPLAY_NAME_BODY`createUserInputs.getDisplayName());" is 129.,27
openscore_score-actions,io.cloudslang.content.office365.utils,PopulateUpdateUserBody,populateUpdateUserBody,Long Statement,The length of the statement "if (!isEmpty(createUserInputs.getUserPrincipalName())) updateUserBody.addProperty(USER_PRINCIPAL_NAME_BODY`createUserInputs.getUserPrincipalName());" is 148.,27
openscore_score-actions,io.cloudslang.content.office365.utils,PopulateUpdateUserBody,populateUpdateUserBody,Long Statement,The length of the statement "if (!isEmpty(createUserInputs.getOnPremisesImmutableId())) updateUserBody.addProperty(ON_PREMISES_IMMUTABLE_ID_BODY`createUserInputs.getOnPremisesImmutableId());" is 161.,27
openscore_score-actions,io.cloudslang.content.office365.utils,HttpUtils,getMessagesPath,Long Statement,The length of the statement "StringBuilder pathString=new StringBuilder().append(BASE_GRAPH_PATH).append(getLoginType(userPrincipalName`userId)).append(MESSAGES_PATH);" is 138.,61
openscore_score-actions,io.cloudslang.content.office365.utils,HttpUtils,getMessagePath,Long Statement,The length of the statement "StringBuilder messagepathString=new StringBuilder().append(getMessagesPath(userPrincipalName`userId)).append(PATH_SEPARATOR).append(messageId);" is 143.,80
openscore_score-actions,io.cloudslang.content.office365.utils,HttpUtils,addAttachmentPath,Long Statement,The length of the statement "final StringBuilder addAttachmentString=new StringBuilder().append(getMessagesPath(userPrincipalName`userId)).append(PATH_SEPARATOR).append(messageId).append(ATTACHMENTS);" is 171.,91
openscore_score-actions,io.cloudslang.content.office365.utils,HttpUtils,getAttachmentsPath,Long Statement,The length of the statement "StringBuilder messagepathString=new StringBuilder().append(BASE_GRAPH_PATH).append(getLoginType(userPrincipalName`userId)).append(MESSAGES_PATH).append(PATH_SEPARATOR).append(messageId).append(ATTACHMENTS_PATH).append(attachmentId);" is 232.,103
openscore_score-actions,io.cloudslang.content.office365.utils,HttpUtils,sendMessagePath,Long Statement,The length of the statement "StringBuilder messagepathString=new StringBuilder().append(getMessagePath(userPrincipalName`userId`messageId)).append(SEND);" is 124.,120
openscore_score-actions,io.cloudslang.content.office365.utils,HttpUtils,getMessagesPath,Long Statement,The length of the statement "StringBuilder pathString=new StringBuilder().append(BASE_GRAPH_PATH).append(getLoginType(userPrincipalName`userId)).append(MAIL_FOLDERS_PATH).append(folderId).append(MESSAGES_PATH);" is 181.,130
openscore_score-actions,io.cloudslang.content.office365.utils,HttpUtils,getMessagePath,Long Statement,The length of the statement "StringBuilder pathString=new StringBuilder().append(getMessagesPath(userPrincipalName`userId`folderId)).append(PATH_SEPARATOR).append(messageId);" is 145.,144
openscore_score-actions,io.cloudslang.content.office365.utils,HttpUtils,moveMessagePath,Long Statement,The length of the statement "StringBuilder messagepathString=new StringBuilder().append(getMessagesPath(userPrincipalName`userId)).append(PATH_SEPARATOR).append(messageId).append(MOVE);" is 156.,157
