Project Name,Package Name,Type Name,Design Smell,Cause of the Smell
jbox2d_jbox2d,org.jbox2d.collision.broadphase,AABB2,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: lx; ly; ux; uy
jbox2d_jbox2d,org.jbox2d.collision.broadphase,RaycastWrapper,Feature Envy,The tool detected a instance of this smell because callback is more interested in members of the type: RayCastInput
jbox2d_jbox2d,org.jbox2d.collision.broadphase,TestbedMain,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
jbox2d_jbox2d,org.jbox2d.collision.broadphase,JniTest,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
jbox2d_jbox2d,org.jbox2d.collision.broadphase,BroadPhaseJNI,Rebellious Hierarchy,The tool detected the smell in this class because method(s) of this class reject the methods provided by its supertypes. The method(s) that reject the suptertype's method are: destroyProxy
jbox2d_jbox2d,org.jbox2d.collision.broadphase,DynamicTreeNode,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: aabb; userData; parent; child1; child2; id; height
jbox2d_jbox2d,org.jbox2d.collision.broadphase,BroadPhase,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: NULL_PROXY
jbox2d_jbox2d,org.jbox2d.collision.broadphase,DynamicTreeFlatNodes,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
jbox2d_jbox2d,org.jbox2d.collision.broadphase,DynamicTreeFlatNodes,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: MAX_STACK_SIZE; NULL_NODE; INITIAL_BUFFER_LENGTH; m_root; m_aabb; m_userData; m_parent; m_child1; m_child2; m_height; m_nodeCount; m_nodeCapacity; m_freeList; drawVecs; nodeStack; nodeStackIndex; r; aabb; subInput; combinedAABB; color; textVec
jbox2d_jbox2d,org.jbox2d.collision.broadphase,DynamicTree,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
jbox2d_jbox2d,org.jbox2d.collision.broadphase,DynamicTree,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: MAX_STACK_SIZE; NULL_NODE; m_root; m_nodes; m_nodeCount; m_nodeCapacity; m_freeList; drawVecs; nodeStack; nodeStackIndex; r; aabb; subInput; combinedAABB; color; textVec
jbox2d_jbox2d,org.jbox2d.collision.broadphase,DefaultBroadPhaseBuffer,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
jbox2d_jbox2d,org.jbox2d.serialization,UnsupportedObjectException,Deficient Encapsulation,The tool detected the smell in this class because the class exposes fields belonging to it with public accessibility. Following fields are declared with public accessiblity: serialVersionUID; type
jbox2d_jbox2d,org.jbox2d.serialization,UnsupportedObjectException.Type,Unnecessary Abstraction,The tool detected the smell in this class because the class contains only a few data members without any method implementation, that indicates that the abstraction might not be required. Following fields are declared in this class: 
jbox2d_jbox2d,org.jbox2d.serialization,UnsupportedObjectException.Type,Unutilized Abstraction,The tool detected the smell in this class because this class is potentially unused. (Please ignore the smell if the reported class is auto-generated and/or used to serve a specific known purpose.)
