Project Name,Package Name,Type Name,Method Name,Implementation Smell,Cause of the Smell,Method start line no
xp,com.enonic.wem.core.account,DeleteAccountHandlerTest,deleteExistingAccounts,Long Statement,The length of the statement "final Integer deletedCount=client.execute(Commands.account().delete().keys(AccountKeys.from(account1`account2`account3)));" is 122.,71
xp,com.enonic.wem.core.account,DeleteAccountHandlerTest,deleteExistingAccounts,Magic Number,The method contains a magic number: 3,71
xp,com.enonic.wem.core.account,DeleteAccountHandlerTest,deleteMissingAccounts,Long Statement,The length of the statement "final Integer deletedCount=client.execute(Commands.account().delete().keys(AccountKeys.from(account1`account2`account3)));" is 122.,103
xp,com.enonic.wem.core.account,DeleteAccountHandlerTest,deleteMissingAccountsAndUserStore,Long Statement,The length of the statement "final Integer deletedCount=client.execute(Commands.account().delete().keys(AccountKeys.from(account1`account2`account3)));" is 122.,122
xp,com.enonic.wem.core.account,DeleteAccountHandlerTest,mockAddUserToDaoByQualifiedName,Long Statement,The length of the statement "Mockito.when(userDao.findByQualifiedUsername(Mockito.argThat(new IsQualifiedUsername(user.getQualifiedName())))).thenReturn(user);" is 130.,138
xp,com.enonic.wem.core.account,DeleteAccountHandlerTest,mockAddGroupToUserStore,Long Statement,The length of the statement "Mockito.when(groupDao.findByUserStoreKeyAndGroupname(userStore.getKey()`group.getName()`false)).thenReturn(userStoreResults);" is 125.,184
xp,com.enonic.wem.core.account,ValidatePasswordHandlerTest,testValidatePasswordExistingUserCorrectPassword,Long Statement,The length of the statement "doThrow(ex).doNothing().when(securityService).loginPortalUser(Mockito.argThat(new IsQualifiedUsername(qualifiedName))`not(eq(userPassword)));" is 141.,55
xp,com.enonic.wem.core.account,ValidatePasswordHandlerTest,testValidatePasswordExistingUserWrongPassword,Long Statement,The length of the statement "doThrow(ex).doNothing().when(securityService).loginPortalUser(Mockito.argThat(new IsQualifiedUsername(qualifiedName))`not(eq(userPassword)));" is 141.,79
xp,com.enonic.wem.core.account,ValidatePasswordHandlerTest,testValidatePasswordExistingUserWrongPassword,Long Statement,The length of the statement "final Boolean validPassword=client.execute(Commands.account().validatePassword().key(account).password("forgotPassword"));" is 122.,79
xp,com.enonic.wem.core.account,ValidatePasswordHandlerTest,mockAddUserToDaoByQualifiedName,Long Statement,The length of the statement "Mockito.when(userDao.findByQualifiedUsername(Mockito.argThat(new IsQualifiedUsername(user.getQualifiedName())))).thenReturn(user);" is 130.,124
xp,com.enonic.wem.core.account,UpdateAccountsHandlerTest,testUpdateGroupsWithMembers,Magic Number,The method contains a magic number: 2l,115
xp,com.enonic.wem.core.account,UpdateAccountsHandlerTest,testUpdateUsers,Magic Number,The method contains a magic number: 3l,165
xp,com.enonic.wem.core.account,UpdateAccountsHandlerTest,mockAddGroupToUserStore,Long Statement,The length of the statement "Mockito.when(groupDao.findByUserStoreKeyAndGroupname(userStore.getKey()`group.getName()`false)).thenReturn(userStoreResults);" is 125.,286
xp,com.enonic.wem.core.account,GetAccountsHandlerTest,testGetAccounts,Magic Number,The method contains a magic number: 3,71
xp,com.enonic.wem.core.account,GetAccountsHandlerTest,testGetAccounts,Magic Number,The method contains a magic number: 2,71
xp,com.enonic.wem.core.account,GetAccountsHandlerTest,testGetAccountsWithMembers,Magic Number,The method contains a magic number: 3,93
xp,com.enonic.wem.core.account,GetAccountsHandlerTest,testGetAccountsWithMembers,Magic Number,The method contains a magic number: 2,93
xp,com.enonic.wem.core.account,GetAccountsHandlerTest,testGetAccountsWithMembers,Magic Number,The method contains a magic number: 2,93
xp,com.enonic.wem.core.account,GetAccountsHandlerTest,mockAddGroupToUserStore,Long Statement,The length of the statement "Mockito.when(groupDao.findByUserStoreKeyAndGroupname(userStore.getKey()`group.getName()`false)).thenReturn(userStoreResults);" is 125.,182
xp,com.enonic.wem.core.account,CreateAccountHandlerTest,mockAddGroupToUserStore,Long Statement,The length of the statement "Mockito.when(groupDao.findByUserStoreKeyAndGroupname(userStore.getKey()`group.getName()`false)).thenReturn(userStoreResults);" is 125.,182
xp,com.enonic.wem.core.account,FindAccountsHandlerTest,testFindAccountsByQueryUsers,Magic Number,The method contains a magic number: 10,81
xp,com.enonic.wem.core.account,FindAccountsHandlerTest,testFindAccountsByQueryUsers,Magic Number,The method contains a magic number: 2,81
xp,com.enonic.wem.core.account,FindAccountsHandlerTest,testFindAccountsByQueryUsers,Magic Number,The method contains a magic number: 3,81
xp,com.enonic.wem.core.account,FindAccountsHandlerTest,testFindAccountsByQueryUsers,Magic Number,The method contains a magic number: 10,81
xp,com.enonic.wem.core.account,FindAccountsHandlerTest,testFindAccountsByQueryGroupsRoles,Long Statement,The length of the statement "searchResults.add(new AccountKey(group1.getGroupKey().toString())`com.enonic.wem.core.search.account.AccountType.GROUP`1);" is 122.,112
xp,com.enonic.wem.core.account,FindAccountsHandlerTest,testFindAccountsByQueryGroupsRoles,Long Statement,The length of the statement "searchResults.add(new AccountKey(group2.getGroupKey().toString())`com.enonic.wem.core.search.account.AccountType.GROUP`1);" is 122.,112
xp,com.enonic.wem.core.account,FindAccountsHandlerTest,testFindAccountsByQueryGroupsRoles,Long Statement,The length of the statement "searchResults.add(new AccountKey(group3.getGroupKey().toString())`com.enonic.wem.core.search.account.AccountType.GROUP`1);" is 122.,112
xp,com.enonic.wem.core.account,FindAccountsHandlerTest,testFindAccountsByQueryGroupsRoles,Long Statement,The length of the statement "final AccountQuery query=new AccountQuery().offset(0).limit(2).sortDesc("userstore").types(AccountType.GROUP`AccountType.ROLE);" is 127.,112
xp,com.enonic.wem.core.account,FindAccountsHandlerTest,testFindAccountsByQueryGroupsRoles,Magic Number,The method contains a magic number: 7,112
xp,com.enonic.wem.core.account,FindAccountsHandlerTest,testFindAccountsByQueryGroupsRoles,Magic Number,The method contains a magic number: 2,112
xp,com.enonic.wem.core.account,FindAccountsHandlerTest,testFindAccountsByQueryGroupsRoles,Magic Number,The method contains a magic number: 5,112
xp,com.enonic.wem.core.account,FindAccountsHandlerTest,testFindAccountsByQueryGroupsRoles,Magic Number,The method contains a magic number: 7,112
xp,com.enonic.wem.core.account,FindAccountsHandlerTest,testFindAccountsByQueryFacets,Long Statement,The length of the statement "searchResults.add(new AccountKey(group1.getGroupKey().toString())`com.enonic.wem.core.search.account.AccountType.GROUP`1);" is 122.,150
xp,com.enonic.wem.core.account,FindAccountsHandlerTest,testFindAccountsByQueryFacets,Long Statement,The length of the statement "searchResults.add(new AccountKey(group2.getGroupKey().toString())`com.enonic.wem.core.search.account.AccountType.GROUP`1);" is 122.,150
xp,com.enonic.wem.core.account,FindAccountsHandlerTest,testFindAccountsByQueryFacets,Long Statement,The length of the statement "searchResults.add(new AccountKey(group3.getGroupKey().toString())`com.enonic.wem.core.search.account.AccountType.GROUP`1);" is 122.,150
xp,com.enonic.wem.core.account,FindAccountsHandlerTest,testFindAccountsByQueryFacets,Long Statement,The length of the statement "final AccountQuery query=new AccountQuery().offset(0).limit(2).sortDesc("userstore").types(AccountType.GROUP`AccountType.ROLE);" is 127.,150
xp,com.enonic.wem.core.account,FindAccountsHandlerTest,testFindAccountsByQueryFacets,Magic Number,The method contains a magic number: 7,150
xp,com.enonic.wem.core.account,FindAccountsHandlerTest,testFindAccountsByQueryFacets,Magic Number,The method contains a magic number: 2,150
xp,com.enonic.wem.core.account,FindAccountsHandlerTest,testFindAccountsByQueryFacets,Magic Number,The method contains a magic number: 3,150
xp,com.enonic.wem.core.account,FindAccountsHandlerTest,testFindAccountsByQueryFacets,Magic Number,The method contains a magic number: 3,150
xp,com.enonic.wem.core.account,FindAccountsHandlerTest,testFindAccountsByQueryFacets,Magic Number,The method contains a magic number: 2,150
xp,com.enonic.wem.core.account,FindAccountsHandlerTest,testFindAccountsByQueryFacets,Magic Number,The method contains a magic number: 5,150
xp,com.enonic.wem.core.account,FindAccountsHandlerTest,testFindAccountsByQueryFacets,Magic Number,The method contains a magic number: 7,150
xp,com.enonic.wem.core.account,FindAccountsHandlerTest,testFindAccountsByQueryFacets,Magic Number,The method contains a magic number: 3,150
xp,com.enonic.wem.core.account,FindAccountsHandlerTest,testFindAccountsByQueryFacets,Magic Number,The method contains a magic number: 3,150
xp,com.enonic.wem.core.account,FindAccountsHandlerTest,mockAddGroupToUserStore,Long Statement,The length of the statement "Mockito.when(groupDao.findByUserStoreKeyAndGroupname(userStore.getKey()`group.getName()`false)).thenReturn(userStoreResults);" is 125.,243
xp,com.enonic.wem.core.account,FindMembershipsHandlerTest,testFindMembershipsUser,Magic Number,The method contains a magic number: 3,70
xp,com.enonic.wem.core.account,FindMembershipsHandlerTest,testFindMembershipsGroup,Magic Number,The method contains a magic number: 3,97
xp,com.enonic.wem.core.account,FindMembershipsHandlerTest,testFindMembershipsUserIncludeTransitive,Magic Number,The method contains a magic number: 3,124
xp,com.enonic.wem.core.account,FindMembershipsHandlerTest,mockAddGroupToUserStore,Long Statement,The length of the statement "Mockito.when(groupDao.findByUserStoreKeyAndGroupname(userStore.getKey()`group.getName()`false)).thenReturn(userStoreResults);" is 125.,218
xp,com.enonic.wem.core.account,IsQualifiedUsername,matches,Long Statement,The length of the statement "return this.qualifiedName.getUsername().equals(otherQualifiedName.getUsername()) && this.qualifiedName.getUserStoreName().equals(otherQualifiedName.getUserStoreName());" is 168.,20
