Project Name,Package Name,Type Name,Method Name,Implementation Smell,Cause of the Smell,Method start line no
Azure_azure-notificationhubs,com.microsoft.notification_hubs_test_app,NotificationHelper,createChannelAndHandleNotifications,Long Identifier,The length of the field NOTIFICATION_CHANNEL_DESCRIPTION is 32.,17
Azure_azure-notificationhubs,com.microsoft.notification_hubs_test_app,NotificationHelper,createChannelAndHandleNotifications,Long Statement,The length of the statement "NotificationChannel channel=new NotificationChannel(NOTIFICATION_CHANNEL_ID`NOTIFICATION_CHANNEL_NAME`NotificationManager.IMPORTANCE_HIGH);" is 139.,17
Azure_azure-notificationhubs,com.microsoft.notification_hubs_test_app,MainActivity,checkPlayServices,Long Identifier,The length of the field PLAY_SERVICES_RESOLUTION_REQUEST is 32.,82
Azure_azure-notificationhubs,com.microsoft.notification_hubs_test_app,NotificationData,NotificationData,Long Statement,The length of the statement "this.badgeCount=notificationBundle.containsKey("badgeCount") ? Integer.parseInt(notificationBundle.getString("badgeCount")) : null;" is 131.,44
Azure_azure-notificationhubs,com.microsoft.notification_hubs_test_app,NotificationData,NotificationData,Long Statement,The length of the statement "this.customAction=notificationBundle.containsKey("customAction") ? parseCustomAction(notificationBundle.getString("customAction")) : null;" is 138.,44
Azure_azure-notificationhubs,com.microsoft.notification_hubs_test_app,NotificationData,NotificationData,Long Statement,The length of the statement "this.customAudio=notificationBundle.containsKey("customAudio") ? parseCustomAudio(notificationBundle.getString("customAudio")) : null;" is 134.,44
Azure_azure-notificationhubs,com.microsoft.notification_hubs_test_app,NotificationData,NotificationData,Long Statement,The length of the statement "this.timeoutMs=notificationBundle.containsKey("timeoutMs") ? Integer.parseInt(notificationBundle.getString("timeoutMs")) : null;" is 128.,44
Azure_azure-notificationhubs,com.microsoft.notification_hubs_test_app,NotificationData,NotificationData,Long Statement,The length of the statement "this.messageSize=notificationBundle.containsKey("messageSize") ? parseMessageSize(notificationBundle.getString("messageSize")) : null;" is 134.,44
Azure_azure-notificationhubs,com.microsoft.notification_hubs_test_app,NotificationData,parseCustomAction,Missing default,The following switch statement is missing a default case: !org.eclipse.jdt.core.dom.SwitchStatement@65dce54c,60
Azure_azure-notificationhubs,com.microsoft.notification_hubs_test_app,NotificationData,parseCustomAudio,Missing default,The following switch statement is missing a default case: !org.eclipse.jdt.core.dom.SwitchStatement@e2bdc58,73
Azure_azure-notificationhubs,com.microsoft.notification_hubs_test_app,NotificationData,parseMessageSize,Missing default,The following switch statement is missing a default case: !org.eclipse.jdt.core.dom.SwitchStatement@bc007f5,89
Azure_azure-notificationhubs,com.microsoft.notification_hubs_test_app,NotificationData,createNotification,Complex Method,Cyclomatic complexity of the method is 10,102
Azure_azure-notificationhubs,com.microsoft.notification_hubs_test_app,NotificationData,createNotification,Long Statement,The length of the statement "NotificationCompat.Builder notificationBuilder=new NotificationCompat.Builder(context`NotificationHelper.NOTIFICATION_CHANNEL_ID).setContentTitle(this.title).setContentText(this.message).setPriority(NotificationCompat.PRIORITY_HIGH).setSmallIcon(android.R.drawable.ic_popup_reminder).setBadgeIconType(NotificationCompat.BADGE_ICON_SMALL);" is 338.,102
Azure_azure-notificationhubs,com.microsoft.notification_hubs_test_app,NotificationData,createNotification,Magic Number,The method contains a magic number: 100,102
Azure_azure-notificationhubs,com.microsoft.notification_hubs_test_app,NotificationData,createNotification,Magic Number,The method contains a magic number: 100,102
Azure_azure-notificationhubs,com.microsoft.notification_hubs_test_app,NotificationData,createNotification,Magic Number,The method contains a magic number: 200,102
Azure_azure-notificationhubs,com.microsoft.notification_hubs_test_app,NotificationData,createNotification,Magic Number,The method contains a magic number: 10,102
Azure_azure-notificationhubs,com.microsoft.notification_hubs_test_app,NotificationData,createNotification,Magic Number,The method contains a magic number: 50,102
Azure_azure-notificationhubs,com.microsoft.notification_hubs_test_app,NotificationData,createNotification,Magic Number,The method contains a magic number: 90,102
Azure_azure-notificationhubs,com.microsoft.notification_hubs_test_app,NotificationData,createNotification,Magic Number,The method contains a magic number: 90,102
Azure_azure-notificationhubs,com.microsoft.notification_hubs_test_app,ExampleUnitTest,addition_isCorrect,Magic Number,The method contains a magic number: 4,13
Azure_azure-notificationhubs,com.microsoft.notification_hubs_test_app,ExampleUnitTest,addition_isCorrect,Magic Number,The method contains a magic number: 2,13
Azure_azure-notificationhubs,com.microsoft.notification_hubs_test_app,ExampleUnitTest,addition_isCorrect,Magic Number,The method contains a magic number: 2,13
Azure_azure-notificationhubs,com.microsoft.windowsazure.messaging.e2etestapp,ApplicationContext,createNotificationHub,Long Statement,The length of the statement "PnsSpecificRegistrationFactory.getInstance().setRegistrationType(getUseGcm() ? Registration.RegistrationType.gcm : Registration.RegistrationType.fcm);" is 150.,28
Azure_azure-notificationhubs,com.microsoft.windowsazure.messaging.e2etestapp,ApplicationContext,getNotificationHubKeyName,Long Statement,The length of the statement "return PreferenceManager.getDefaultSharedPreferences(mContext).getString(Constants.PREFERENCE_NOTIFICATIONHUB_KEYNAME`"");" is 122.,68
Azure_azure-notificationhubs,com.microsoft.windowsazure.messaging.e2etestapp,ApplicationContext,getNotificationHubKeyValue,Long Statement,The length of the statement "return PreferenceManager.getDefaultSharedPreferences(mContext).getString(Constants.PREFERENCE_NOTIFICATIONHUB_KEYVALUE`"");" is 123.,72
Azure_azure-notificationhubs,com.microsoft.windowsazure.messaging.e2etestapp,ApplicationContext,getUseGcm,Long Statement,The length of the statement "return PreferenceManager.getDefaultSharedPreferences(mContext).getBoolean(Constants.PREFERENCE_USE_DEPRECATED_GCM`false);" is 121.,92
Azure_azure-notificationhubs,com.microsoft.windowsazure.messaging.e2etestapp,MainActivity,onOptionsItemSelected,Complex Conditional,The conditional expression ApplicationContext.getNotificationHubEndpoint().trim().equals("") || ApplicationContext.getNotificationHubKeyName().trim().equals("") || ApplicationContext.getNotificationHubKeyValue().trim().equals("")|| ApplicationContext.getNotificationHubName().trim().equals("") is complex.,127
Azure_azure-notificationhubs,com.microsoft.windowsazure.messaging.e2etestapp,MainActivity,onOptionsItemSelected,Complex Method,Cyclomatic complexity of the method is 9,127
Azure_azure-notificationhubs,com.microsoft.windowsazure.messaging.e2etestapp,MainActivity,onOptionsItemSelected,Empty catch clause,The method has an empty catch block.,127
Azure_azure-notificationhubs,com.microsoft.windowsazure.messaging.e2etestapp,MainActivity,onOptionsItemSelected,Missing default,The following switch statement is missing a default case: !org.eclipse.jdt.core.dom.SwitchStatement@43b3d197,127
Azure_azure-notificationhubs,com.microsoft.windowsazure.messaging.e2etestapp,MainActivity,onClick,Empty catch clause,The method has an empty catch block.,181
Azure_azure-notificationhubs,com.microsoft.windowsazure.messaging.e2etestapp,MainActivity,doInBackground,Empty catch clause,The method has an empty catch block.,185
Azure_azure-notificationhubs,com.microsoft.windowsazure.messaging.e2etestapp.framework,TestCase,run,Empty catch clause,The method has an empty catch block.,77
Azure_azure-notificationhubs,com.microsoft.windowsazure.messaging.e2etestapp.framework,Util,getUTCDate,Long Parameter List,The method has 6 parameters. ,129
Azure_azure-notificationhubs,com.microsoft.windowsazure.messaging.e2etestapp.framework,TestGroup,executeNextTest,Complex Method,Cyclomatic complexity of the method is 13,103
Azure_azure-notificationhubs,com.microsoft.windowsazure.messaging.e2etestapp.tests,MiscTests,registerTemplate,Long Parameter List,The method has 5 parameters. ,68
Azure_azure-notificationhubs,com.microsoft.windowsazure.messaging.e2etestapp.tests,MiscTests,registerTemplate,Long Parameter List,The method has 6 parameters. ,73
Azure_azure-notificationhubs,com.microsoft.windowsazure.messaging.e2etestapp.tests,MiscTests,matchTags,Long Statement,The length of the statement "return (tags == null && regTags == null) || (tags == null && regTags.size() == 0) || (regTags == null && tags.length == 0);" is 123.,124
