Project Name,Package Name,Type Name,Method Name,Implementation Smell,Cause of the Smell,Method start line no
nasa_OpenSPIFe,gov.nasa.ensemble.common.ui,ProjectSelectionDialog,createDialogArea,Magic Number,The method contains a magic number: 250,68
nasa_OpenSPIFe,gov.nasa.ensemble.common.ui,ProjectSelectionDialog,createDialogArea,Magic Number,The method contains a magic number: 3,68
nasa_OpenSPIFe,gov.nasa.ensemble.common.ui,WidgetPlugin,getResourceBundle,Long Statement,The length of the statement "if (resourceBundle == null) resourceBundle=ResourceBundle.getBundle("gov.nasa.ensemble.common.ui.WidgetPluginResources");" is 121.,125
nasa_OpenSPIFe,gov.nasa.ensemble.common.ui,WidgetPlugin,initializeImageRegistry,Long Identifier,The length of the field KEY_IMAGE_GRAPH_DISCRETE_MODELED is 32.,161
nasa_OpenSPIFe,gov.nasa.ensemble.common.ui,WidgetPlugin,initializeImageRegistry,Long Identifier,The length of the field PATH_IMAGE_GRAPH_DISCRETE_MODELED is 33.,161
nasa_OpenSPIFe,gov.nasa.ensemble.common.ui,PickListSetEditor,doFillIntoGrid,Complex Method,Cyclomatic complexity of the method is 8,74
nasa_OpenSPIFe,gov.nasa.ensemble.common.ui,PickListSetEditor,doFillIntoGrid,Magic Number,The method contains a magic number: 3,74
nasa_OpenSPIFe,gov.nasa.ensemble.common.ui,PickListSetEditor,doFillIntoGrid,Magic Number,The method contains a magic number: 3,74
nasa_OpenSPIFe,gov.nasa.ensemble.common.ui,PageSelectionWidget,PageSelectionWidget,Magic Number,The method contains a magic number: 3,55
nasa_OpenSPIFe,gov.nasa.ensemble.common.ui,PageSelectionWidget,getBoldFont,Magic Number,The method contains a magic number: 10,150
nasa_OpenSPIFe,gov.nasa.ensemble.common.ui,WidgetUtils,formatToolTipText,Magic Number,The method contains a magic number: 50,289
nasa_OpenSPIFe,gov.nasa.ensemble.common.ui,WidgetUtils,printChildren,Magic Number,The method contains a magic number: 2,303
nasa_OpenSPIFe,gov.nasa.ensemble.common.ui,WidgetUtils,printChildren,Magic Number,The method contains a magic number: 2,303
nasa_OpenSPIFe,gov.nasa.ensemble.common.ui,WidgetUtils,avoidDisplayThread,Complex Conditional,The conditional expression !WidgetUtils.inDisplayThread() || !WidgetUtils.isThereAWindow() || CommonPlugin.isJunitRunning() is complex.,319
nasa_OpenSPIFe,gov.nasa.ensemble.common.ui,WidgetUtils,setVisibleWithFade,Magic Number,The method contains a magic number: 200,379
nasa_OpenSPIFe,gov.nasa.ensemble.common.ui,WidgetUtils,setVisibleWithFade,Magic Number,The method contains a magic number: 20,383
nasa_OpenSPIFe,gov.nasa.ensemble.common.ui,WidgetUtils,setVisibleWithFade,Magic Number,The method contains a magic number: 255,383
nasa_OpenSPIFe,gov.nasa.ensemble.common.ui,WidgetUtils,setVisibleWithFade,Magic Number,The method contains a magic number: 255,383
nasa_OpenSPIFe,gov.nasa.ensemble.common.ui,WidgetUtils,setVisibleWithFade,Magic Number,The method contains a magic number: 255,383
nasa_OpenSPIFe,gov.nasa.ensemble.common.ui,WidgetUtils,setVisibleWithFade,Magic Number,The method contains a magic number: 255,383
nasa_OpenSPIFe,gov.nasa.ensemble.common.ui,WidgetUtils,setVisibleWithFade,Magic Number,The method contains a magic number: 255,383
nasa_OpenSPIFe,gov.nasa.ensemble.common.ui,WidgetUtils,run,Magic Number,The method contains a magic number: 255,399
nasa_OpenSPIFe,gov.nasa.ensemble.common.ui,WidgetUtils,run,Magic Number,The method contains a magic number: 255,399
nasa_OpenSPIFe,gov.nasa.ensemble.common.ui,WidgetUtils,run,Magic Number,The method contains a magic number: 255,399
nasa_OpenSPIFe,gov.nasa.ensemble.common.ui,WidgetUtils,run,Magic Number,The method contains a magic number: 255,399
nasa_OpenSPIFe,gov.nasa.ensemble.common.ui,WidgetUtils,run,Magic Number,The method contains a magic number: 255,399
nasa_OpenSPIFe,gov.nasa.ensemble.common.ui,WidgetUtils,run,Magic Number,The method contains a magic number: 255,433
nasa_OpenSPIFe,gov.nasa.ensemble.common.ui,WidgetUtils,run,Magic Number,The method contains a magic number: 255,433
nasa_OpenSPIFe,gov.nasa.ensemble.common.ui,WidgetUtils,execute,Complex Conditional,The conditional expression (operation instanceof IDisplayOperation) && (widget != null) && (site != null) is complex.,491
nasa_OpenSPIFe,gov.nasa.ensemble.common.ui,WidgetUtils,delayedMessage,Empty catch clause,The method has an empty catch block.,609
nasa_OpenSPIFe,gov.nasa.ensemble.common.ui,WidgetUtils,delayedMessage,Magic Number,The method contains a magic number: 500,609
nasa_OpenSPIFe,gov.nasa.ensemble.common.ui,WidgetUtils,run,Empty catch clause,The method has an empty catch block.,617
nasa_OpenSPIFe,gov.nasa.ensemble.common.ui,WidgetUtils,run,Magic Number,The method contains a magic number: 500,617
nasa_OpenSPIFe,gov.nasa.ensemble.common.ui,CalendarPickerDialog,open,Magic Number,The method contains a magic number: 20,48
nasa_OpenSPIFe,gov.nasa.ensemble.common.ui,CalendarPickerDialog,mouseDoubleClick,Magic Number,The method contains a magic number: 20,64
nasa_OpenSPIFe,gov.nasa.ensemble.common.ui,WorkbenchUtils,getShell,Long Statement,The length of the statement "return fromNull(workbench.getActiveWorkbenchWindow()).bind(windowToOptShell).orElse(list(workbench.getWorkbenchWindows()).toOption().bind(windowToOptShell));" is 157.,125
nasa_OpenSPIFe,gov.nasa.ensemble.common.ui,ScrollableMessageDialog,createContents,Magic Number,The method contains a magic number: 400,73
nasa_OpenSPIFe,gov.nasa.ensemble.common.ui,ScrollableMessageDialog,createContents,Magic Number,The method contains a magic number: 600,73
nasa_OpenSPIFe,gov.nasa.ensemble.common.ui,DisappearText,DisappearText,Magic Number,The method contains a magic number: 1000,34
nasa_OpenSPIFe,gov.nasa.ensemble.common.ui,PickListFieldEditor,PickListFieldEditor,Long Parameter List,The method has 5 parameters. ,162
nasa_OpenSPIFe,gov.nasa.ensemble.common.ui,PickListFieldEditor,createSelectionListener,Complex Method,Cyclomatic complexity of the method is 8,253
nasa_OpenSPIFe,gov.nasa.ensemble.common.ui,PickListFieldEditor,widgetSelected,Complex Method,Cyclomatic complexity of the method is 8,258
nasa_OpenSPIFe,gov.nasa.ensemble.common.ui,PickListFieldEditor,doFillIntoGrid,Magic Number,The method contains a magic number: 50,287
nasa_OpenSPIFe,gov.nasa.ensemble.common.ui,PickListFieldEditor,doFillIntoGrid,Magic Number,The method contains a magic number: 300,287
nasa_OpenSPIFe,gov.nasa.ensemble.common.ui,PickListFieldEditor,doFillIntoGrid,Magic Number,The method contains a magic number: 50,287
nasa_OpenSPIFe,gov.nasa.ensemble.common.ui,PickListFieldEditor,doFillIntoGrid,Magic Number,The method contains a magic number: 200,287
nasa_OpenSPIFe,gov.nasa.ensemble.common.ui,PickListFieldEditor,doFillIntoGrid,Magic Number,The method contains a magic number: 99,287
nasa_OpenSPIFe,gov.nasa.ensemble.common.ui,PickListFieldEditor,doFillIntoGrid,Magic Number,The method contains a magic number: 2,287
nasa_OpenSPIFe,gov.nasa.ensemble.common.ui,PickListFieldEditor,doFillIntoGrid,Magic Number,The method contains a magic number: 3,287
nasa_OpenSPIFe,gov.nasa.ensemble.common.ui,PickListFieldEditor,doLoad,Complex Conditional,The conditional expression searchFor == null || searchFor.length() == 0 || item.toUpperCase().contains(searchFor) is complex.,395
nasa_OpenSPIFe,gov.nasa.ensemble.common.ui,PickListFieldEditor,selectionChanged,Long Statement,The length of the statement "java.util.List<String> oldSelectedItemsList=selectedItemsList == null ? null : Arrays.asList(selectedItemsList.getItems());" is 123.,693
nasa_OpenSPIFe,gov.nasa.ensemble.common.ui,ForbiddenWorkbenchUtils,removePopupMenus,Empty catch clause,The method has an empty catch block.,72
nasa_OpenSPIFe,gov.nasa.ensemble.common.ui,ForbiddenWorkbenchUtils,processPendingEvents,Magic Number,The method contains a magic number: 50,271
nasa_OpenSPIFe,gov.nasa.ensemble.common.ui,EnsembleComposite,computeSize,Magic Number,The method contains a magic number: 200,39
nasa_OpenSPIFe,gov.nasa.ensemble.common.ui,EnsembleComposite,computeSize,Magic Number,The method contains a magic number: 100,39
nasa_OpenSPIFe,gov.nasa.ensemble.common.ui,EnsembleComposite,nolayout,Long Statement,The length of the statement "MessageDialog dialog=new MessageDialog(Display.getDefault().getActiveShell()`"EnsembleComposite"`null`"layout must be set for EnsembleComposite: " + this`MessageDialog.ERROR`new String[]{"OK"}`1);" is 196.,51
nasa_OpenSPIFe,gov.nasa.ensemble.common.ui,CompositeListViewer,addElements,Magic Number,The method contains a magic number: 20,98
nasa_OpenSPIFe,gov.nasa.ensemble.common.ui,CompositeListViewer,addElements,Magic Number,The method contains a magic number: 10,98
nasa_OpenSPIFe,gov.nasa.ensemble.common.ui,RemoteFileExportWizardPage,finish,Complex Method,Cyclomatic complexity of the method is 9,160
nasa_OpenSPIFe,gov.nasa.ensemble.common.ui,RemoteFileExportWizardPage,finish,Long Statement,The length of the statement "MessageDialog.openError(getContainer().getShell()`"Error"`"Error validating destination directory: " + getDestinationValue());" is 126.,160
nasa_OpenSPIFe,gov.nasa.ensemble.common.ui,RemoteFileExportWizardPage,finish,Long Statement,The length of the statement "MessageDialog.openError(Display.getCurrent().getActiveShell()`"Error Retrieving Files"`"The following files were not successfully downloaded because a local copy " + "already exists that could not be deleted:\n\n" + b.toString() + "\n"+ "Please delete the local copies of these files or choose another directory before retrying.");" is 331.,160
nasa_OpenSPIFe,gov.nasa.ensemble.common.ui,RemoteFileExportWizardPage,run,Long Statement,The length of the statement "MessageDialog.openError(Display.getCurrent().getActiveShell()`"Error Retrieving Files"`"The following files were not successfully downloaded because a local copy " + "already exists that could not be deleted:\n\n" + b.toString() + "\n"+ "Please delete the local copies of these files or choose another directory before retrying.");" is 331.,182
nasa_OpenSPIFe,gov.nasa.ensemble.common.ui,RemoteFileExportWizardPage,run,Long Statement,The length of the statement "MessageDialog.openError(Display.getCurrent().getActiveShell()`"Error Retrieving Files"`"The following files were not successfully downloaded because a local copy " + "already exists that could not be deleted:\n\n" + b.toString() + "\n"+ "Please delete the local copies of these files or choose another directory before retrying.");" is 331.,217
nasa_OpenSPIFe,gov.nasa.ensemble.common.ui,RemoteFileExportWizardPage,getFilenamesFromRemoteDirectory,Magic Number,The method contains a magic number: 6,240
nasa_OpenSPIFe,gov.nasa.ensemble.common.ui,RemoteFileExportWizardPage,listRemoteDirectory,Magic Number,The method contains a magic number: 20,266
nasa_OpenSPIFe,gov.nasa.ensemble.common.ui,RemoteFileExportWizardPage,listRemoteDirectory,Magic Number,The method contains a magic number: 1000,266
