Project Name,Package Name,Type Name,Method Name,Implementation Smell,Cause of the Smell,Method start line no
xp,com.enonic.wem.core.account,ValidatePasswordHandlerTest,testValidatePasswordExistingUserCorrectPassword,Long Statement,The length of the statement "doThrow(ex).doNothing().when(securityService).loginPortalUser(Mockito.argThat(new IsQualifiedUsername(qualifiedName))`not(eq(userPassword)));" is 141.,55
xp,com.enonic.wem.core.account,ValidatePasswordHandlerTest,testValidatePasswordExistingUserWrongPassword,Long Statement,The length of the statement "doThrow(ex).doNothing().when(securityService).loginPortalUser(Mockito.argThat(new IsQualifiedUsername(qualifiedName))`not(eq(userPassword)));" is 141.,79
xp,com.enonic.wem.core.account,ValidatePasswordHandlerTest,testValidatePasswordExistingUserWrongPassword,Long Statement,The length of the statement "final Boolean validPassword=client.execute(Commands.account().validatePassword().key(account).password("forgotPassword"));" is 122.,79
xp,com.enonic.wem.core.account,ValidatePasswordHandlerTest,mockAddUserToDaoByQualifiedName,Long Statement,The length of the statement "Mockito.when(userDao.findByQualifiedUsername(Mockito.argThat(new IsQualifiedUsername(user.getQualifiedName())))).thenReturn(user);" is 130.,124
xp,com.enonic.wem.core.account,IsQualifiedUsername,matches,Long Statement,The length of the statement "return this.qualifiedName.getUsername().equals(otherQualifiedName.getUsername()) && this.qualifiedName.getUserStoreName().equals(otherQualifiedName.getUserStoreName());" is 168.,20
xp,com.enonic.wem.core.account,FindMembersHandlerTest,testFindMembersNotTransitive,Long Statement,The length of the statement "final GroupEntity group=createGroup("12345"`groupAccount.getUserStore()`groupAccount.getLocalName()`groupMember1`groupMember2`groupMemberUser`groupMemberRole);" is 159.,66
xp,com.enonic.wem.core.account,FindMembersHandlerTest,testFindMembersNotTransitive,Magic Number,The method contains a magic number: 4,66
xp,com.enonic.wem.core.account,FindMembersHandlerTest,testFindMembersTransitive,Long Statement,The length of the statement "createGroup("12345"`groupAccount.getUserStore()`groupAccount.getLocalName()`groupMember1`groupMember2`groupMemberUser`groupMemberRole);" is 135.,98
xp,com.enonic.wem.core.account,FindMembersHandlerTest,testFindMembersTransitive,Magic Number,The method contains a magic number: 4,98
xp,com.enonic.wem.core.account,FindMembersHandlerTest,mockAddUserToDaoByQualifiedName,Long Statement,The length of the statement "Mockito.when(userDao.findByQualifiedUsername(Mockito.argThat(new IsQualifiedUsername(user.getQualifiedName())))).thenReturn(user);" is 130.,183
xp,com.enonic.wem.core.account,FindMembersHandlerTest,mockAddGroupToUserStore,Long Statement,The length of the statement "Mockito.when(groupDao.findByUserStoreKeyAndGroupname(userStore.getKey()`group.getName()`false)).thenReturn(userStoreResults);" is 125.,189
