Project Name,Package Name,Type Name,Method Name,LOC,CC,PC,Line no,IsTest
magarena,magic.data,FileIO,toStr,10,1,1,24,0
magarena,magic.data,FileIO,toStr,14,2,1,35,0
magarena,magic.data,FileIO,toStr,3,1,1,55,0
magarena,magic.data,FileIO,toStr,3,1,1,59,0
magarena,magic.data,FileIO,toProp,10,1,1,63,0
magarena,magic.data,FileIO,toProp,13,1,1,73,0
magarena,magic.data,FileIO,toImg,16,2,2,85,0
magarena,magic.data,FileIO,toImg,16,2,2,100,0
magarena,magic.data,FileIO,toImg,19,2,2,115,0
magarena,magic.data,FileIO,toFile,10,1,3,132,0
magarena,magic.data,FileIO,toFile,10,1,3,142,0
magarena,magic.data,FileIO,close,16,3,1,155,0
magarena,magic.data,FileIO,copyFile,35,7,2,171,0
magarena,magic.data,DownloadImageFile,DownloadImageFile,3,1,2,15,0
magarena,magic.data,DownloadImageFile,DownloadImageFile,5,1,3,19,0
magarena,magic.data,DownloadImageFile,getFilename,3,1,0,25,0
magarena,magic.data,DownloadImageFile,getFile,3,1,0,29,0
magarena,magic.data,DownloadImageFile,download,3,1,1,33,0
magarena,magic.data,DownloadImageFile,exists,3,1,0,37,0
magarena,magic.data,SoundEffects,SoundEffects,2,1,0,27,0
magarena,magic.data,SoundEffects,playClip,25,2,1,29,0
magarena,magic.data,SoundEffects,playClip,5,2,2,51,0
magarena,magic.data,SoundEffects,update,5,2,1,57,0
magarena,magic.data,DownloadMissingFiles,DownloadMissingFiles,3,1,1,22,0
magarena,magic.data,DownloadMissingFiles,loadDownloadImageFiles,86,14,1,26,0
magarena,magic.data,DuelConfig,DuelConfig,2,1,0,43,0
magarena,magic.data,DuelConfig,DuelConfig,9,1,1,47,0
magarena,magic.data,DuelConfig,getAvatar,3,1,0,57,0
magarena,magic.data,DuelConfig,setAvatar,3,1,1,61,0
magarena,magic.data,DuelConfig,getName,3,1,0,65,0
magarena,magic.data,DuelConfig,setName,3,1,1,69,0
magarena,magic.data,DuelConfig,getStartLife,3,1,0,73,0
magarena,magic.data,DuelConfig,setStartLife,3,1,1,77,0
