Project Name,Package Name,Type Name,Method Name,Implementation Smell,Cause of the Smell,Method start line no
open-eid_digidoc4j,org.digidoc4j,DetachedXadesSignatureBuilder,withSignatureProfile,Complex Conditional,The conditional expression policyDefinedByUser != null && PolicyUtils.areAllPolicyValuesDefined(policyDefinedByUser) && signatureProfile != SignatureProfile.LT_TM is complex.,185
open-eid_digidoc4j,org.digidoc4j,DetachedXadesSignatureBuilder,withSignatureProfile,Long Statement,The length of the statement "if (policyDefinedByUser != null && PolicyUtils.areAllPolicyValuesDefined(policyDefinedByUser) && signatureProfile != SignatureProfile.LT_TM) {" is 142.,185
open-eid_digidoc4j,org.digidoc4j,DetachedXadesSignatureBuilder,withOwnSignaturePolicy,Long Statement,The length of the statement "if (signatureParameters.getSignatureProfile() != null && signatureParameters.getSignatureProfile() != SignatureProfile.LT_TM) {" is 127.,203
open-eid_digidoc4j,org.digidoc4j,DetachedXadesSignatureBuilder,buildDataToSign,Long Statement,The length of the statement "logger.error("Cannot invoke signing without signing certificate. Add 'withSigningCertificate()' method call or " + "call" + " 'withSignatureToken() instead.'");" is 160.,229
open-eid_digidoc4j,org.digidoc4j,DetachedXadesSignatureBuilder,invokeSigning,Long Statement,The length of the statement "logger.error("Cannot invoke signing without signature token. Add 'withSignatureToken()' method call or call 'buildDataToSign() instead.'");" is 139.,256
open-eid_digidoc4j,org.digidoc4j,DetachedXadesSignatureBuilder,invokeSigningProcess,Long Statement,The length of the statement "String signatureValueHex=signatureValue == null ? null : Helper.bytesToHex(signatureValue`AsicSignatureFinalizer.HEX_MAX_LENGTH);" is 129.,288
open-eid_digidoc4j,org.digidoc4j,DetachedXadesSignatureBuilder,getSignatureFinalizer,Long Statement,The length of the statement "signatureFinalizer=SignatureFinalizerBuilder.aFinalizer(dataFiles`signatureParameters`configuration`Container.DocumentType.BDOC);" is 129.,309
open-eid_digidoc4j,org.digidoc4j,DetachedXadesSignatureBuilder,getSignatureFinalizer,Long Statement,The length of the statement "signatureFinalizer=SignatureFinalizerBuilder.aFinalizer(dataFiles`signatureParameters`configuration`Container.DocumentType.ASICE);" is 130.,309
open-eid_digidoc4j,org.digidoc4j,DetachedXadesSignatureBuilder,populateSignatureDigestAlgorithm,Long Statement,The length of the statement "signatureParameters.setSignatureDigestAlgorithm(digestAlgorithm != null ? digestAlgorithm : getDefaultSignatureDigestAlgorithm());" is 130.,328
open-eid_digidoc4j,org.digidoc4j,DetachedXadesSignatureBuilder,populateDataFileDigestAlgorithm,Long Statement,The length of the statement "signatureParameters.setDataFileDigestAlgorithm(digestAlgorithm != null ? digestAlgorithm : Constant.Default.DATAFILE_DIGEST_ALGORITHM);" is 135.,335
open-eid_digidoc4j,org.digidoc4j,DetachedXadesSignatureBuilder,getDefaultSignatureDigestAlgorithm,Long Statement,The length of the statement "return DigestUtils.getRecommendedSignatureDigestAlgorithm((ECPublicKey)signatureParameters.getSigningCertificate().getPublicKey());" is 131.,342
open-eid_digidoc4j,org.digidoc4j,DetachedXadesSignatureBuilder,populateEncryptionAlgorithm,Long Statement,The length of the statement "if (signatureParameters.getEncryptionAlgorithm() == EncryptionAlgorithm.ECDSA || CertificateUtils.isEcdsaCertificate(signatureParameters.getSigningCertificate())) {" is 164.,349
open-eid_digidoc4j,org.digidoc4j,DetachedXadesSignatureBuilder,populateSignatureProfile,Long Statement,The length of the statement "signatureParameters.setSignatureProfile(signatureProfile != null ? signatureProfile : Constant.Default.SIGNATURE_PROFILE);" is 122.,358
open-eid_digidoc4j,org.digidoc4j,SignatureBuilder,createCustomSignatureBuilder,Long Statement,The length of the statement "logger.error("Unable to instantiate custom signature builder class " + builderClass.getName() + " for type "+ containerType);" is 125.,132
open-eid_digidoc4j,org.digidoc4j,SignatureBuilder,createCustomSignatureBuilder,Long Statement,The length of the statement "throw new TechnicalException("Unable to instantiate custom signature builder class " + builderClass.getName() + " for type "+ containerType`e);" is 143.,132
open-eid_digidoc4j,org.digidoc4j,SignatureBuilder,invokeSigning,Long Statement,The length of the statement "logger.error("Cannot invoke signing without signature token. Add 'withSignatureToken()' method call or call 'buildDataToSign() instead.'");" is 139.,146
open-eid_digidoc4j,org.digidoc4j,SignatureBuilder,withSignatureProfile,Complex Conditional,The conditional expression policyDefinedByUser != null && PolicyUtils.areAllPolicyValuesDefined(policyDefinedByUser) && signatureProfile != SignatureProfile.LT_TM is complex.,276
open-eid_digidoc4j,org.digidoc4j,SignatureBuilder,withSignatureProfile,Long Statement,The length of the statement "if (policyDefinedByUser != null && PolicyUtils.areAllPolicyValuesDefined(policyDefinedByUser) && signatureProfile != SignatureProfile.LT_TM) {" is 142.,276
open-eid_digidoc4j,org.digidoc4j,SignatureBuilder,withOwnSignaturePolicy,Long Statement,The length of the statement "if (signatureParameters.getSignatureProfile() != null && signatureParameters.getSignatureProfile() != SignatureProfile.LT_TM) {" is 127.,342
open-eid_digidoc4j,org.digidoc4j,SignatureFinalizerBuilder,aFinalizer,Long Statement,The length of the statement "return determineFinalizer(container.getDataFiles()`signatureParameters`container.getConfiguration()`container.getType());" is 121.,35
open-eid_digidoc4j,org.digidoc4j,Configuration,isOCSPSigningConfigurationAvailable,Long Statement,The length of the statement "boolean available=StringUtils.isNotBlank(this.getOCSPAccessCertificateFileName()) && this.getOCSPAccessCertificatePassword().length != 0;" is 137.,271
open-eid_digidoc4j,org.digidoc4j,Configuration,setTslCacheExpirationTime,Long Identifier,The length of the parameter cacheExpirationTimeInMilliseconds is 33.,961
