Project Name,Package Name,Type Name,Method Name,Implementation Smell,Cause of the Smell,Method start line no
blandware_android-atleap,com.blandware.android.atleap.sample,ApplicationImpl,onCreate,Long Statement,The length of the statement "CalligraphyConfig.initDefault(new CalligraphyConfig.Builder().setDefaultFontPath("fonts/Roboto-Regular.ttf").setFontAttrId(R.attr.fontPath).build());" is 149.,28
blandware_android-atleap,com.blandware.android.atleap.sample.auth,AuthActivity,onCreate,Long Statement,The length of the statement "if (TextUtils.isEmpty(getString(R.string.github_oauth_client_id)) || TextUtils.isEmpty(getString(R.string.github_oauth_client_secret))) {" is 137.,69
blandware_android-atleap,com.blandware.android.atleap.sample.auth,AuthActivity,onCreate,Long Statement,The length of the statement "throw new IllegalStateException("Please specify github_oauth_client_id and github_oauth_client_secret in file ./src/main/res/values/settings.xml");" is 147.,69
blandware_android-atleap,com.blandware.android.atleap.sample.auth,AuthActivity,onCreate,Long Statement,The length of the statement "mFullAuthorizeUrl=Uri.parse(AUTHORIZE_URL).buildUpon().appendQueryParameter("client_id"`getString(R.string.github_oauth_client_id)).appendQueryParameter("redirect_uri"`getString(R.string.github_oauth_client_callback_url)).appendQueryParameter("scope"`getString(R.string.github_oauth_scope)).appendQueryParameter("state"`mState).build().toString();" is 347.,69
blandware_android-atleap,com.blandware.android.atleap.sample.auth,AuthActivity,onCreate,Magic Number,The method contains a magic number: 1000,69
blandware_android-atleap,com.blandware.android.atleap.sample.auth,AuthActivity,onProgressChanged,Magic Number,The method contains a magic number: 1000,88
blandware_android-atleap,com.blandware.android.atleap.sample.auth,AuthActivity,getAccessToken,Long Statement,The length of the statement "GetAccessTokenRequest request=new GetAccessTokenRequest(getString(R.string.github_oauth_client_id)`getString(R.string.github_oauth_client_secret)`code`getString(R.string.github_oauth_client_callback_url));" is 205.,154
blandware_android-atleap,com.blandware.android.atleap.sample.network.robospice,NetworkService,createCacheManager,Long Identifier,The length of the identifier inDatabaseObjectPersisterFactory is 32.,56
blandware_android-atleap,com.blandware.android.atleap.sample.network.robospice,NetworkService,createCacheManager,Long Statement,The length of the statement "RoboSpiceDatabaseHelper databaseHelper=new RoboSpiceDatabaseHelper(application`DefaultDatabaseHelper.DATABASE_NAME`DefaultDatabaseHelper.DATABASE_VERSION);" is 155.,56
blandware_android-atleap,com.blandware.android.atleap.sample.network.robospice,NetworkService,createCacheManager,Long Statement,The length of the statement "InDatabaseObjectPersisterFactory inDatabaseObjectPersisterFactory=new InDatabaseObjectPersisterFactory(application`databaseHelper`matcher.getClassToNotificationUriMap());" is 170.,56
blandware_android-atleap,com.blandware.android.atleap.sample.network.robospice,BaseNetworkService,addRetrofitInterface,Long Identifier,The length of the field mRetrofitInterfaceToRestAdapter is 31.,60
blandware_android-atleap,com.blandware.android.atleap.sample.network.robospice,BaseNetworkService,getRetrofitService,Long Identifier,The length of the field mRetrofitInterfaceToServiceMap is 30.,67
blandware_android-atleap,com.blandware.android.atleap.sample.network.robospice,BaseNetworkService,createRetrofitService,Long Identifier,The length of the field mRetrofitInterfaceToRestAdapter is 31.,77
blandware_android-atleap,com.blandware.android.atleap.sample.network.retrofit,RetrofitHelper,createApiGithubRestAdapter,Long Statement,The length of the statement "return createApiGithubNoAuthRestAdapter(builder).setErrorHandler(new NetworkErrorHandler()).setRequestInterceptor(new AuthRequestInterceptor());" is 144.,15
blandware_android-atleap,com.blandware.android.atleap.sample.network.retrofit,AuthRequestInterceptor,intercept,Long Statement,The length of the statement "String authToken=AuthHelper.getAuthTokenOfLastAccount(context`Constants.ACCOUNT_TYPE`Constants.ACCOUNT_TOKEN_TYPE`null`null`null);" is 130.,17
blandware_android-atleap,com.blandware.android.atleap.sample.network.retrofit,NetworkErrorHandler,handleError,Long Statement,The length of the statement "AuthHelper.reCreateAuthTokenForLastAccountBlocking(context`Constants.ACCOUNT_TYPE`Constants.ACCOUNT_TOKEN_TYPE`null`null`null);" is 127.,30
blandware_android-atleap,com.blandware.android.atleap.sample.network.retrofit,NetworkErrorHandler,handleError,Magic Number,The method contains a magic number: 401,30
