Project Name,Package Name,Type Name,Method Name,Implementation Smell,Cause of the Smell,Method start line no
FEMR_femr,femr.data,DataModelMapper,DataModelMapper,Long Identifier,The length of the parameter medicationGenericStrengthProvider is 33.,70
FEMR_femr,femr.data,DataModelMapper,DataModelMapper,Long Identifier,The length of the parameter conceptPrescriptionAdministrationProvider is 41.,70
FEMR_femr,femr.data,DataModelMapper,DataModelMapper,Long Identifier,The length of the parameter patientEncounterTabFieldProvider is 32.,70
FEMR_femr,femr.data,DataModelMapper,DataModelMapper,Long Identifier,The length of the parameter patientPrescriptionReplacementProvider is 38.,70
FEMR_femr,femr.data,DataModelMapper,DataModelMapper,Long Identifier,The length of the parameter patientPrescriptionReplacementReasonProvider is 44.,70
FEMR_femr,femr.data,DataModelMapper,DataModelMapper,Long Identifier,The length of the field conceptPrescriptionAdministrationProvider is 41.,70
FEMR_femr,femr.data,DataModelMapper,DataModelMapper,Long Identifier,The length of the field medicationGenericStrengthProvider is 33.,70
FEMR_femr,femr.data,DataModelMapper,DataModelMapper,Long Identifier,The length of the field patientEncounterTabFieldProvider is 32.,70
FEMR_femr,femr.data,DataModelMapper,DataModelMapper,Long Identifier,The length of the field patientPrescriptionReplacementProvider is 38.,70
FEMR_femr,femr.data,DataModelMapper,DataModelMapper,Long Identifier,The length of the field patientPrescriptionReplacementReasonProvider is 44.,70
FEMR_femr,femr.data,DataModelMapper,DataModelMapper,Long Parameter List,The method has 27 parameters. ,70
FEMR_femr,femr.data,DataModelMapper,createMedicationGenericStrength,Long Identifier,The length of the field medicationGenericStrengthProvider is 33.,183
FEMR_femr,femr.data,DataModelMapper,createMedicationGenericStrength,Long Statement,The length of the statement "medicationGenericStrength.setConceptMedicationUnit(Ebean.getReference(conceptMedicationUnitProvider.get().getClass()`activeDrugUnitId));" is 136.,183
FEMR_femr,femr.data,DataModelMapper,createMissionTrip,Complex Conditional,The conditional expression startDate == null || endDate == null || missionCity == null || missionTeam == null is complex.,303
