Project Name,Package Name,Type Name,Method Name,Implementation Smell,Cause of the Smell,Method start line no
tsiemens_pathfinder-toolkit,com.lateensoft.pathfinder.toolkit.views,DiceRollerFragment,rollDice,Missing default,The following switch statement is missing a default case: !org.eclipse.jdt.core.dom.SwitchStatement@70837826,130
tsiemens_pathfinder-toolkit,com.lateensoft.pathfinder.toolkit.views,DiceRollerFragment,setupSpinner,Long Statement,The length of the statement "ArrayAdapter<CharSequence> adapter=ArrayAdapter.createFromResource(context`optionResourceId`android.R.layout.simple_spinner_item);" is 130.,213
tsiemens_pathfinder-toolkit,com.lateensoft.pathfinder.toolkit.views,PointbuyCalculatorFragment,onCreateView,Long Statement,The length of the statement "ArrayAdapter<CharSequence> adapter=ArrayAdapter.createFromResource(getContext()`R.array.races_array`R.layout.spinner_centered);" is 127.,91
tsiemens_pathfinder-toolkit,com.lateensoft.pathfinder.toolkit.views,PointbuyCalculatorFragment,showCustomRaceDialog,Long Statement,The length of the statement "builder.setView(dialogView).setPositiveButton(R.string.ok_button_text`customRaceModSetListener).setTitle(R.string.calc_custom_race_dialog_title);" is 145.,179
tsiemens_pathfinder-toolkit,com.lateensoft.pathfinder.toolkit.views,PointbuyCalculatorFragment,getCustomRacialModSetFromDialog,Long Identifier,The length of the field CUSTOM_RACE_MOD_SPINNER_OFFSET is 30.,217
tsiemens_pathfinder-toolkit,com.lateensoft.pathfinder.toolkit.views,PointbuyCalculatorFragment,setupCustomRaceSpinner,Long Identifier,The length of the field CUSTOM_RACE_MOD_SPINNER_OFFSET is 30.,231
tsiemens_pathfinder-toolkit,com.lateensoft.pathfinder.toolkit.views,PointbuyCalculatorFragment,setupCustomRaceSpinner,Long Statement,The length of the statement "ArrayAdapter<CharSequence> adapter=ArrayAdapter.createFromResource(getContext()`R.array.calc_custom_race_mod_options`android.R.layout.simple_spinner_item);" is 155.,231
tsiemens_pathfinder-toolkit,com.lateensoft.pathfinder.toolkit.views,PointbuyCalculatorFragment,onOptionsItemSelected,Long Statement,The length of the statement "builder.setSingleChoiceItems(characterNames`-1`exportListener).setPositiveButton(R.string.ok_button_text`exportListener).setNegativeButton(R.string.cancel_button_text`exportListener);" is 183.,274
tsiemens_pathfinder-toolkit,com.lateensoft.pathfinder.toolkit.views,BasePageFragment,onResume,Magic Number,The method contains a magic number: 100,27
tsiemens_pathfinder-toolkit,com.lateensoft.pathfinder.toolkit.views,RateDialogHelper,build,Long Statement,The length of the statement "builder.setTitle(R.string.rate_dialog_title).setMessage(R.string.rate_dialog_message).setPositiveButton(R.string.rate_dialog_positive_button`new RateDialogClickListener()).setNegativeButton(R.string.rate_dialog_negative_button`null);" is 233.,36
tsiemens_pathfinder-toolkit,com.lateensoft.pathfinder.toolkit.views,RateDialogHelper,hasBeenLongEnoughtSinceLastPrompt,Long Identifier,The length of the field MILLISECONDS_BETWEEN_RATE_PROMPT is 32.,53
tsiemens_pathfinder-toolkit,com.lateensoft.pathfinder.toolkit.views,ParcelableEditorActivity,onOptionsItemSelected,Long Identifier,The length of the field INTENT_EXTRAS_KEY_EDITABLE_PARCELABLE is 37.,73
tsiemens_pathfinder-toolkit,com.lateensoft.pathfinder.toolkit.views,ParcelableEditorActivity,setupSpinner,Long Statement,The length of the statement "ArrayAdapter<CharSequence> adapter=ArrayAdapter.createFromResource(this`optionResourceId`android.R.layout.simple_spinner_item);" is 127.,125
tsiemens_pathfinder-toolkit,com.lateensoft.pathfinder.toolkit.views,ParcelableEditorActivity,getParcelableFromIntent,Long Identifier,The length of the field INTENT_EXTRAS_KEY_EDITABLE_PARCELABLE is 37.,185
tsiemens_pathfinder-toolkit,com.lateensoft.pathfinder.toolkit.views,SimpleValueEditorDialog,SimpleValueEditorDialog,Long Statement,The length of the statement "dialogBuilder.setView(dialogView).setPositiveButton(R.string.ok_button_text`clickListener).setNegativeButton(R.string.cancel_button_text`clickListener);" is 152.,96
tsiemens_pathfinder-toolkit,com.lateensoft.pathfinder.toolkit.views.character,CharacterAbilitiesFragment,onCreate,Long Identifier,The length of the field m_abilityItemSelectedListeners is 30.,51
tsiemens_pathfinder-toolkit,com.lateensoft.pathfinder.toolkit.views.character,CharacterAbilitiesFragment,onCreate,Long Identifier,The length of the field m_tempAbilityItemSelectedListeners is 34.,51
tsiemens_pathfinder-toolkit,com.lateensoft.pathfinder.toolkit.views.character,CharacterAbilitiesFragment,onCreateView,Long Identifier,The length of the field m_abilityItemSelectedListeners is 30.,63
tsiemens_pathfinder-toolkit,com.lateensoft.pathfinder.toolkit.views.character,CharacterAbilitiesFragment,onCreateView,Long Identifier,The length of the field m_tempAbilityItemSelectedListeners is 34.,63
tsiemens_pathfinder-toolkit,com.lateensoft.pathfinder.toolkit.views.character,CharacterAbilitiesFragment,setupSpinners,Long Statement,The length of the statement "adapter=ArrayAdapter.createFromResource(getContext()`R.array.selectable_integer_values_strings`R.layout.spinner_centered);" is 122.,101
tsiemens_pathfinder-toolkit,com.lateensoft.pathfinder.toolkit.views.character,CharacterAbilitiesFragment,updateModsViews,Long Statement,The length of the statement "if (m_abilityScores.getAbilityAtIndex(i).getType() == AbilityType.DEX && m_abilityScores.getAbilityAtIndex(i).getTempModifier() > m_maxDex) {" is 141.,123
tsiemens_pathfinder-toolkit,com.lateensoft.pathfinder.toolkit.views.character,CharacterSkillsFragment,addCustomExtrasToEditorActivityIntent,Long Statement,The length of the statement "intent.putExtra(SkillEditActivity.INTENT_EXTRAS_KEY_SKILL_DELETABLE_BOOLEAN`(toEdit.canBeSubTyped() && skillSet.hasMultipleOfSkill(toEdit.getType())));" is 151.,115
tsiemens_pathfinder-toolkit,com.lateensoft.pathfinder.toolkit.views.character,CharacterSkillsFragment,getObjectMarkedForDeletion,Complex Conditional,The conditional expression skillSelectedForEdit != null && skillSelectedForEdit.canBeSubTyped() && skillSet.hasMultipleOfSkill(skillSelectedForEdit.getType()) is complex.,155
tsiemens_pathfinder-toolkit,com.lateensoft.pathfinder.toolkit.views.character,CharacterSkillsFragment,getObjectMarkedForDeletion,Long Statement,The length of the statement "if (skillSelectedForEdit != null && skillSelectedForEdit.canBeSubTyped() && skillSet.hasMultipleOfSkill(skillSelectedForEdit.getType())) {" is 138.,155
tsiemens_pathfinder-toolkit,com.lateensoft.pathfinder.toolkit.views.character,CharacterSkillsFragment,updateSkillsList,Long Statement,The length of the statement "SkillListAdapter adapter=new SkillListAdapter(getContext()`R.layout.character_skill_row`skills`maxDex`abilitySet`getAppliedArmorCheckPenalty());" is 144.,176
tsiemens_pathfinder-toolkit,com.lateensoft.pathfinder.toolkit.views.character,CharacterPartyMembershipFragment,refreshPartiesListView,Long Statement,The length of the statement "SimpleSelectableListAdapter adapter=new SimpleSelectableListAdapter<IdNamePair>(getActivity()`parties`new SimpleSelectableListAdapter.DisplayStringGetter<IdNamePair>(){" is 168.,107
tsiemens_pathfinder-toolkit,com.lateensoft.pathfinder.toolkit.views.character,CharacterPartyMembershipFragment,showRemoveCharacterFromPartyDialog,Long Statement,The length of the statement "builder.setTitle(R.string.membership_remove_dialog_title).setMessage(String.format(getString(R.string.membership_remove_dialog_msg)`parties.size()));" is 149.,129
tsiemens_pathfinder-toolkit,com.lateensoft.pathfinder.toolkit.views.character,CharacterPartyMembershipFragment,onActivityResult,Complex Conditional,The conditional expression requestCode == GET_NEW_PARTIES_CODE && resultCode == Activity.RESULT_OK && data != null is complex.,169
tsiemens_pathfinder-toolkit,com.lateensoft.pathfinder.toolkit.views.character,AbilitySelectionDialog,AbilitySelectionDialog,Missing default,The following switch statement is missing a default case: !org.eclipse.jdt.core.dom.SwitchStatement@4f7757f7,19
tsiemens_pathfinder-toolkit,com.lateensoft.pathfinder.toolkit.views.character,AbilitySelectionDialog,onClick,Missing default,The following switch statement is missing a default case: !org.eclipse.jdt.core.dom.SwitchStatement@4f7757f7,32
