Project Name,Package Name,Type Name,Method Name,Implementation Smell,Cause of the Smell,Method start line no
semanticvectors_semanticvectors,(default package),RAMIndexTester,QuadraticTest,Magic Number,The method contains a magic number: 20,49
semanticvectors_semanticvectors,(default package),RAMIndexTester,QuadraticTest,Magic Number,The method contains a magic number: 100,49
semanticvectors_semanticvectors,pitt.search.lucene,LuceneIndexFromTriples,main,Long Statement,The length of the statement "throw new IOException("Document file '" + triplesTextFile.getAbsolutePath() + "' does not exist or is not readable` please check the path");" is 140.,35
semanticvectors_semanticvectors,pitt.search.lucene,LuceneIndexFromTriples,indexDoc,Complex Conditional,The conditional expression (++linecnt % 10000 == 0) || (linecnt < 10000 && linecnt % 1000 == 0) is complex.,73
semanticvectors_semanticvectors,pitt.search.lucene,LuceneIndexFromTriples,indexDoc,Magic Number,The method contains a magic number: 10000,73
semanticvectors_semanticvectors,pitt.search.lucene,LuceneIndexFromTriples,indexDoc,Magic Number,The method contains a magic number: 10000,73
semanticvectors_semanticvectors,pitt.search.lucene,LuceneIndexFromTriples,indexDoc,Magic Number,The method contains a magic number: 1000,73
semanticvectors_semanticvectors,pitt.search.lucene,LuceneIndexFromTriples,indexDoc,Magic Number,The method contains a magic number: 3,73
semanticvectors_semanticvectors,pitt.search.lucene,LuceneSearch,usage,Long Statement,The length of the statement "System.out.println("Usage: java pitt.search.lucene.LuceneWrapper [-i path_to_index] " + "[-f lucene_field] query terms ...");" is 125.,60
semanticvectors_semanticvectors,pitt.search.lucene,LuceneSearch,usage,Long Statement,The length of the statement "System.out.println("The field argument may be used for searching bilingual indexes`" + "e.g.` -f contents_en or -field contents_fr");" is 133.,60
semanticvectors_semanticvectors,pitt.search.lucene,LuceneSearch,main,Complex Method,Cyclomatic complexity of the method is 11,70
semanticvectors_semanticvectors,pitt.search.lucene,LuceneSearch,main,Magic Number,The method contains a magic number: 10,70
semanticvectors_semanticvectors,pitt.search.lucene,LuceneSearch,main,Magic Number,The method contains a magic number: 2,70
semanticvectors_semanticvectors,pitt.search.lucene,LuceneSearch,main,Magic Number,The method contains a magic number: 2,70
semanticvectors_semanticvectors,pitt.search.lucene,LuceneIndexFromSemrepTriplesPL,main,Long Statement,The length of the statement "throw new IOException("Document file '" + triplesTextFile.getAbsolutePath() + "' does not exist or is not readable` please check the path");" is 140.,48
semanticvectors_semanticvectors,pitt.search.lucene,LuceneIndexFromSemrepTriplesPL,indexDoc,Complex Conditional,The conditional expression (++linecnt % 10000 == 0) || (linecnt < 10000 && linecnt % 1000 == 0) is complex.,90
semanticvectors_semanticvectors,pitt.search.lucene,LuceneIndexFromSemrepTriplesPL,indexDoc,Magic Number,The method contains a magic number: 10000,90
